Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/1/events/com.amazon.csm.csa.prod-113,50,280,281,287,288,307,268,307,20.000%,.49435,0.29,7.42
/-115,50,611,785,812,821,839,291,839,100.000%,.49427,0.60,0.90
/1/events/com.amazon.csm.csa.prod-127,50,278,279,285,288,293,266,293,10.000%,.49709,0.29,2.46
/1/batch/1/OE/-126,50,292,288,315,319,321,275,321,60.000%,.49697,0.15,0.32
/title/tt0468569/-125,50,287,278,283,287,773,267,773,10.000%,.49708,1.36,0.27
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:FVC354EWB2MCGRTPZ1HH$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DFVC354EWB2MCGRTPZ1HH%26ctb%3D1%26sc0%3DUNDECLARED_DELAYED_FEATURE_DELAYED_FALLBACK%26pc0%3D10225%26ld0%3D10225%26t0%3D1775643113047%26pty%3Dhome%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:10225-128,50,292,287,314,317,321,275,321,58.000%,.49693,0.11,0.40
/1/events/com.amazon.csm.csa.prod-129,50,279,279,287,288,292,268,292,18.000%,.49697,0.29,2.77
/?operationName=PersonalizedUserData&variables=%7B%22fetchOtherUserRating%22%3Afalse%2C%22idArray%22%3A%5B%22tt1345836%22%2C%22tt0372784%22%2C%22tt1375666%22%2C%22tt0816692%22%2C%22tt0137523%22%2C%22tt0111161%22%2C%22tt0109830%22%2C%22tt7286456%22%2C%22tt0068646%22%2C%22tt0993846%22%2C%22tt0114369%22%2C%22tt0133093%22%5D%2C%22includeUserData%22%3Afalse%2C%22includeWatchedData%22%3Afalse%2C%22locale%22%3A%22en-US%22%2C%22location%22%3A%7B%22latLong%22%3A%7B%22lat%22%3A%2223.72%22%2C%22long%22%3A%2290.41%22%7D%7D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%227c4e0771d67f21fc27fd44fc46d49cc589225a9c5e63e51cc0b8d42f39ee99cc%22%2C%22version%22%3A1%7D%7D-147,50,10,11,13,14,14,8,14,0.000%,.49834,0.34,0.64
/?operationName=HERO_WATCH_BOX&variables=%7B%22heroNowDateDay%22%3A8%2C%22heroNowDateMonth%22%3A4%2C%22heroNowDateYear%22%3A2026%2C%22heroYesterdayDateDay%22%3A7%2C%22heroYesterdayDateMonth%22%3A4%2C%22heroYesterdayDateYear%22%3A2026%2C%22id%22%3A%22tt0468569%22%2C%22includeUserPreferredServices%22%3Afalse%2C%22locale%22%3A%22en-US%22%2C%22location%22%3A%7B%22latLong%22%3A%7B%22lat%22%3A%2223.72%22%2C%22long%22%3A%2290.41%22%7D%7D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2245a4e574562d71de9f5c7efe76d5e47a08f06457c6a69749802218db5162f3d6%22%2C%22version%22%3A1%7D%7D-148,50,10,11,13,13,18,8,18,0.000%,.49834,0.34,0.60
/?operationName=ReviewSummary&variables=%7B%22id%22%3A%22tt0468569%22%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%22d4e548891fd486aa7f4197fb818fa47354c28213174f746d21f4a7739e918e89%22%2C%22version%22%3A1%7D%7D-149,50,11,10,13,16,26,9,26,0.000%,.49833,0.34,0.43
/?operationName=ReactionsForEntities&variables=%7B%22aggregateEntityIds%22%3A%5B%22vi324468761%22%2C%22vi2351545881%22%2C%22vi3704864537%22%2C%22vi1266925337%22%2C%22vi1212136473%22%2C%22vi3555114265%22%5D%2C%22userEntityIds%22%3A%5B%5D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2260c3e6ca9f78c1562108efac862e83d46807e873ed461a3692959fa4c9a780e8%22%2C%22version%22%3A1%7D%7D-155,50,10,11,12,13,15,9,15,0.000%,.49833,0.34,0.50
/-156,50,10,10,12,14,16,8,16,0.000%,.49832,0.34,0.31
/1/events/com.amazon.csm.csa.prod-145,50,279,276,286,287,388,264,388,12.000%,.49701,0.29,0.89
/-143,50,760,894,919,925,942,388,942,100.000%,.49396,0.60,0.74
/vi324468761/hls-preview-bd77a642-ae22-4008-9ac7-3b185485131f.m3u8-164,50,38,34,47,48,127,29,127,0.000%,.49570,0.36,0.42
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2F%3Fref_%3Dchtstrm_nv_home&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi324468761&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643116194&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0468569%2F&qs=ref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&rrid=434457197ABA4C0F8247-165,50,17,17,23,25,30,10,30,0.000%,.49622,0.28,0.49
/-152,50,544,309,805,808,813,283,813,96.000%,.49247,0.64,0.53
/-151,50,489,294,802,806,821,282,821,88.000%,.49010,0.55,0.69
/-150,50,534,309,805,807,833,279,833,96.000%,.49240,0.76,0.73
/vi324468761/hls-preview-86ba734c-db30-4965-81ca-55fcb3305aae.m3u8-166,50,11,11,13,13,18,9,18,0.000%,.49397,0.37,0.22
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:81W6B5WHDVWWYJ6EJA0A$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D81W6B5WHDVWWYJ6EJA0A%26sc0%3DLoadAds%26bb0%3D1%26be0%3D180%26pc0%3D180%26ld0%3D180%26t0%3D1775643114138%26sc1%3DLoadStyledComponents%26bb1%3D180%26be1%3D194%26pc1%3D194%26ld1%3D194%26t1%3D1775643114152%26sc2%3DLoadFonts%26bb2%3D195%26be2%3D364%26pc2%3D364%26ld2%3D364%26t2%3D1775643114322%26sc3%3DLoadIcons%26bb3%3D196%26be3%3D196%26pc3%3D196%26ld3%3D196%26t3%3D1775643114154%26sc4%3DimdbHeader%26bb4%3D204%26be4%3D205%26pc4%3D205%26ld4%3D205%26t4%3D1775643114163%26sc5%3DStaticFeature_Hero%26bb5%3D206%26be5%3D207%26pc5%3D207%26ld5%3D207%26t5%3D1775643114165%26sc6%3DStaticFeature_ProUpsellLink%26bb6%3D322%26be6%3D322%26pc6%3D322%26ld6%3D322%26t6%3D1775643114280%26sc7%3DStaticFeature_Awards%26bb7%3D207%26be7%3D207%26pc7%3D207%26ld7%3D207%26t7%3D1775643114165%26sc8%3DStaticFeature_Videos%26bb8%3D207%26be8%3D207%26pc8%3D207%26ld8%3D207%26t8%3D1775643114165%26sc9%3DStaticFeature_Photos%26bb9%3D207%26be9%3D208%26pc9%3D208%26ld9%3D208%26t9%3D1775643114166%26sc10%3DStaticFeature_Cast%26bb10%3D208%26be10%3D208%26pc10%3D208%26ld10%3D208%26t10%3D1775643114166%26sc11%3DStaticFeature_UserReviews%26bb11%3D208%26be11%3D209%26pc11%3D209%26ld11%3D209%26t11%3D1775643114167%26sc12%3DStaticFeature_ContentSymphony_center-3%26bb12%3D209%26be12%3D209%26pc12%3D209%26ld12%3D209%26t12%3D1775643114167%26sc13%3DStaticFeature_MoreLikeThis%26bb13%3D209%26be13%3D320%26pc13%3D320%26ld13%3D320%26t13%3D1775643114278%26sc14%3DStaticFeature_RelatedInterests%26bb14%3D320%26be14%3D321%26pc14%3D321%26ld14%3D321%26t14%3D1775643114279%26sc15%3DStaticFeature_DidYouKnow%26bb15%3D321%26be15%3D321%26pc15%3D321%26ld15%3D321%26t15%3D1775643114279%26sc16%3DStaticFeature_FAQ%26bb16%3D321%26be16%3D321%26pc16%3D321%26ld16%3D321%26t16%3D1775643114279%26sc17%3DStaticFeature_Details%26bb17%3D321%26be17%3D322%26pc17%3D322%26ld17%3D322%26t17%3D1775643114280%26sc18%3DStaticFeature_BoxOffice%26bb18%3D322%26be18%3D322%26pc18%3D322%26ld18%3D322%26t18%3D1775643114280%26sc19%3DStaticFeature_TechSpecs%26bb19%3D322%26be19%3D322%26pc19%3D322%26ld19%3D322%26t19%3D1775643114280%26sc20%3DStaticFeature_News%26bb20%3D322%26be20%3D322%26pc20%3D322%26ld20%3D322%26t20%3D1775643114280%26sc21%3DStaticFeature_Contribution%26bb21%3D322%26be21%3D322%26pc21%3D322%26ld21%3D322%26t21%3D1775643114280%26sc22%3DLoadFooterJS%26bb22%3D323%26be22%3D323%26pc22%3D324%26ld22%3D324%26t22%3D1775643114282%26sc23%3DcsmCELLSframework%26bb23%3D329%26pc23%3D329%26ld23%3D329%26t23%3D1775643114287%26sc24%3DcsmCELLSpdm%26bb24%3D330%26pc24%3D345%26ld24%3D345%26t24%3D1775643114303%26sc25%3DcsmCELLSvpm%26bb25%3D345%26pc25%3D345%26ld25%3D345%26t25%3D1775643114303%26sc26%3DcsmCELLSfem%26bb26%3D345%26pc26%3D345%26ld26%3D345%26t26%3D1775643114303%26sc27%3DadSlotMount%26bb27%3D1337%26pc27%3D1337%26ld27%3D1337%26t27%3D1775643115295%26sc28%3DMountReactJS%26pc28%3D1340%26ld28%3D1340%26t28%3D1775643115298%26ctb%3D1:1353-146,50,293,289,315,320,340,275,340,60.000%,.49252,0.11,1.66
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:81W6B5WHDVWWYJ6EJA0A$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D81W6B5WHDVWWYJ6EJA0A%26sw%3D1920%26sh%3D1080%26vw%3D1920%26vh%3D947%26m%3D1%26sc%3D81W6B5WHDVWWYJ6EJA0A%26ue%3D1%26bb%3D198%26af%3D207%26cf%3D209%26be%3D329%26fcp%3D316%26fn%3D1340%26pc%3D1351%26tc%3D-1396%26na_%3D-1396%26ul_%3D-18%26_ul%3D-14%26rd_%3D-1775643113958%26_rd%3D-1775643113958%26fe_%3D-1393%26lk_%3D-1373%26_lk%3D-1373%26co_%3D-1372%26_co%3D-1372%26sc_%3D-1372%26rq_%3D-1372%26rs_%3D-1371%26_rs%3D-1371%26dl_%3D-18%26di_%3D346%26de_%3D1347%26_de%3D1349%26_dc%3D1349%26ld_%3D1350%26_ld%3D-1775643113958%26ntd%3D0%26ty%3D0%26rc%3D0%26hob%3D0%26hoe%3D1%26ld%3D1351%26t%3D1775643115309%26ctb%3D1%26rt%3Dcf%3A22-18-4-0-3-4-1_af%3A22-18-4-0-3-4-1_ld%3A58-42-4-11-3-4-0%26csmtags%3Dfls-na-amazon-com%7Cadblk_no%7Ccsm-feature-touch-enabled%3Afalse%26viz%3Dvisible%3A1%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26ui%3D2%26lob%3D6:1352-144,50,292,288,314,316,323,275,323,58.000%,.49249,0.11,0.71
/vi324468761/1495236114256-rhi1m2-156371291836900000.ts-168,50,84,68,132,141,271,49,271,0.000%,.49364,227.76,0.22
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2F%3Fref_%3Dchtstrm_nv_home&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=review-genai&pc=tt0468569&pt=title&ref=tt_ururv_genai&sid=138-5170172-6074708&st=1775643116388&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0468569%2F&qs=ref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&rrid=E1826558DF8F4D85ACC3-169,50,10,10,12,12,16,8,16,0.000%,.49387,0.27,0.49
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2F%3Fref_%3Dchtstrm_nv_home&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi324468761&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643116194&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0468569%2F&qs=ref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&rrid=434457197ABA4C0F8247-167,50,266,266,271,272,302,260,302,2.000%,.49262,0.30,0.55
/-158,50,527,331,819,825,845,306,845,100.000%,.49240,0.53,0.51
/1/events/com.amazon.eel.katal.metrics.core.nexus-160,50,291,286,296,298,605,270,605,52.000%,.49247,0.28,0.56
/1/events/com.amazon.eel.katal.metrics.core.nexus-159,50,299,278,286,286,836,266,836,12.000%,.49249,0.28,0.56
/1/events/com.amazon.eel.katal.metrics.core.nexus-161,50,288,278,286,289,813,264,813,12.000%,.49246,0.28,0.57
/-157,50,536,387,903,906,945,355,945,100.000%,.48966,0.76,0.59
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2F%3Fref_%3Dchtstrm_nv_home&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=review-genai&pc=tt0468569&pt=title&ref=tt_ururv_genai&sid=138-5170172-6074708&st=1775643116388&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0468569%2F&qs=ref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&rrid=E1826558DF8F4D85ACC3-170,50,274,265,268,271,761,259,761,2.000%,.49019,0.30,0.55
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:81W6B5WHDVWWYJ6EJA0A$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D81W6B5WHDVWWYJ6EJA0A%26ctb%3D1%26sc0%3DadSlotMount%26bb0%3D1853%26pc0%3D1853%26ld0%3D1853%26t0%3D1775643115811%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1853-154,50,292,287,312,317,322,273,322,54.000%,.48999,0.11,0.38
/b-172,50,185,182,193,194,333,171,333,2.000%,.49051,0.21,0.37
/-171,50,548,343,848,860,922,316,922,100.000%,.48733,0.99,0.52
/api/_ajax/metrics/ops/-179,50,319,291,373,400,629,275,629,76.000%,.48991,0.43,0.32
/1/events/com.amazon.csm.customsg.prod-174,50,284,285,294,296,302,266,302,46.000%,.48992,0.28,0.48
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2F%3Fref_%3Dchtstrm_nv_home&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-no-ad&pc=vi324468761&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643118200&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0468569%2F&qs=ref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&rrid=12AF3DC3D4A4480594CB-180,50,10,10,14,15,16,9,16,0.000%,.49127,0.27,0.48
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:81W6B5WHDVWWYJ6EJA0A$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D81W6B5WHDVWWYJ6EJA0A%26m%3D1%26sc%3Dcsa%3Avl50%26vl50%3D490%26pc%3D3421%26at%3D3421%26t%3D1775643117379%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3421-176,50,292,288,314,317,322,275,322,56.000%,.48987,0.11,0.38
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:81W6B5WHDVWWYJ6EJA0A$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D81W6B5WHDVWWYJ6EJA0A%26m%3D1%26sc%3Dcsa%3Alcp%26lcp%3D923%26pc%3D3418%26at%3D3418%26t%3D1775643117376%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3418-175,50,292,287,314,315,323,274,323,56.000%,.48986,0.11,0.38
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2F%3Fref_%3Dchtstrm_nv_home&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-no-ad&pc=vi324468761&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643118200&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0468569%2F&qs=ref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&rrid=12AF3DC3D4A4480594CB-181,50,265,265,269,273,285,257,285,0.000%,.49008,0.30,0.54
/1/events/com.amazon.csm.csa.prod-173,50,293,293,307,309,316,279,316,80.000%,.49002,0.28,42.60
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:81W6B5WHDVWWYJ6EJA0A$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D81W6B5WHDVWWYJ6EJA0A%26ctb%3D1%26sc0%3DLoadSis%26bb0%3D1782%26be0%3D1819%26pc0%3D3434%26ld0%3D3434%26t0%3D1775643117392%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3435-178,50,292,287,315,318,329,275,329,58.000%,.48994,0.11,0.39
/name/nm0634240/-177,50,288,277,284,286,786,266,786,8.000%,.49009,1.34,0.27
/1/events/com.amazon.csm.csa.prod-182,50,279,280,286,288,297,267,297,18.000%,.49016,0.28,4.88
/?operationName=ReactionsForEntities&variables=%7B%22aggregateEntityIds%22%3A%5B%22vi103334681%22%2C%22vi2837431833%22%2C%22vi2293155353%22%2C%22vi3079915289%22%2C%22vi3282814745%22%2C%22vi321503513%22%5D%2C%22userEntityIds%22%3A%5B%5D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2260c3e6ca9f78c1562108efac862e83d46807e873ed461a3692959fa4c9a780e8%22%2C%22version%22%3A1%7D%7D-204,50,11,10,13,13,23,9,23,0.000%,.49143,0.34,0.49
/?operationName=ListCollectionConnection&variables=%7B%22first%22%3A6%2C%22itemId%22%3A%22nm0634240%22%2C%22locale%22%3A%22en-US%22%2C%22topListType%22%3A%22EDITORIAL%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2292eb03a24c64d4b74def6df6e6270191ece62cbfaac65c9c64f2dd6140867c81%22%2C%22version%22%3A1%7D%7D-205,50,17,17,23,24,27,9,27,0.000%,.49141,0.34,0.46
/?operationName=RVI_Items&variables=%7B%22count%22%3A15%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2232eda43bfa1053f69036b945638fc4a0ae6cc4a2429de224b3185f8b0e37717b%22%2C%22version%22%3A1%7D%7D-206,50,10,10,12,13,22,9,22,0.000%,.49145,0.34,0.42
/?operationName=ListCollectionConnection&variables=%7B%22first%22%3A6%2C%22itemId%22%3A%22nm0634240%22%2C%22locale%22%3A%22en-US%22%2C%22topListType%22%3A%22ALL%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2292eb03a24c64d4b74def6df6e6270191ece62cbfaac65c9c64f2dd6140867c81%22%2C%22version%22%3A1%7D%7D-209,50,10,10,12,13,17,8,17,0.000%,.49145,0.34,0.46
/?operationName=NameMainProjectsInDev&variables=%7B%22first%22%3A5%2C%22locale%22%3A%22en-US%22%2C%22nconst%22%3A%22nm0634240%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2219507cdb3883a63d0e4e2a231ceb4c2835e1e76f68445a4a749a6787ba9f5aeb%22%2C%22version%22%3A1%7D%7D-208,50,10,10,11,12,14,8,14,0.000%,.49143,0.34,0.44
/?operationName=NameUserPolls&variables=%7B%22itemId%22%3A%22nm0634240%22%2C%22locale%22%3A%22en-US%22%2C%22pollCount%22%3A6%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2272a2767304e9e2c2fbc47296f0f1888abc76f3f4667062a6f536810ba82dc9c5%22%2C%22version%22%3A1%7D%7D-207,50,10,10,12,13,16,8,16,0.000%,.49143,0.34,0.44
/-202,50,644,816,838,841,855,310,855,100.000%,.48745,0.52,0.51
/vi103334681/hls-preview-34d80668-04eb-4fe5-839e-5cd6e1ccb0ed.m3u8-214,50,17,17,25,26,27,9,27,0.000%,.48891,0.36,0.41
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Ftitle%2Ftt0468569%2F%3Fref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi103334681&pt=name&ref=nm_ov&sid=138-5170172-6074708&st=1775643121718&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Fname%2Fnm0634240%2F&qs=ref_%3Dtt_ov_2_2&rrid=00656AE02C30455A91A2-220,50,10,10,13,14,28,9,28,0.000%,.48897,0.27,0.49
/vi103334681/hls-preview-f55339d9-50b3-4321-a53d-ae7307b17e8a.m3u8-224,50,10,11,13,13,16,8,16,0.000%,.48896,0.36,0.22
/1/events/com.amazon.csm.csa.prod-199,50,278,278,287,289,308,265,308,12.000%,.48775,0.28,0.88
/-196,50,672,876,911,915,927,386,927,100.000%,.48495,0.59,0.73
/vi103334681/1495236114256-rhi1m2-164220786848600000.ts-225,50,66,57,122,131,203,26,203,0.000%,.48900,202.54,0.21
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Ftitle%2Ftt0468569%2F%3Fref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=nv-menu-open&pc=nm0634240&pt=name&ref=nm_nv_menu_open&sid=138-5170172-6074708&st=1775643122043&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Fname%2Fnm0634240%2F&qs=ref_%3Dtt_ov_2_2&rrid=4ACA43E927D74F3198C4-226,50,10,10,12,13,16,9,16,0.000%,.48911,0.27,0.49
/-218,50,24,12,16,17,355,10,355,4.000%,.48912,0.80,0.56
/-212,50,24,12,16,24,314,9,314,4.000%,.49047,0.79,0.56
/-219,50,18,12,15,15,348,9,348,2.000%,.49187,0.54,0.54
/-217,50,32,12,16,18,411,9,411,6.000%,.49186,0.72,0.54
